_time;_value;_field;_time;_value;_field
2022-03-03T18:57:47.3Z;1.06;Accelerazione_Media_DX;2022-03-03T18:59:05.7Z;0.06;Accelerazione_Media_SX
2022-03-03T18:57:50.3Z;1.18;Accelerazione_Media_DX;2022-03-03T18:59:08.9Z;0.7;Accelerazione_Media_SX
2022-03-03T18:57:56.3Z;0.96;Accelerazione_Media_DX;2022-03-03T18:59:09.2Z;-2.42;Accelerazione_Media_SX
2022-03-03T18:57:56.6Z;0.88;Accelerazione_Media_DX;2022-03-03T18:59:09.5Z;1.88;Accelerazione_Media_SX
2022-03-03T18:57:56.8Z;1.37;Accelerazione_Media_DX;2022-03-03T18:59:09.7Z;0.62;Accelerazione_Media_SX
2022-03-03T18:57:57Z;1.09;Accelerazione_Media_DX;2022-03-03T18:59:15.7Z;0.05;Accelerazione_Media_SX
2022-03-03T18:58:00Z;0.79;Accelerazione_Media_DX;2022-03-03T18:59:15.9Z;0.13;Accelerazione_Media_SX
2022-03-03T18:58:02.5Z;1.17;Accelerazione_Media_DX;2022-03-03T18:59:16.2Z;0.52;Accelerazione_Media_SX
2022-03-03T18:58:02.7Z;1.47;Accelerazione_Media_DX;2022-03-03T18:59:16.4Z;0.24;Accelerazione_Media_SX
2022-03-03T18:58:02.9Z;1.26;Accelerazione_Media_DX;2022-03-03T18:59:16.6Z;0.46;Accelerazione_Media_SX
2022-03-03T18:58:03.2Z;1.05;Accelerazione_Media_DX;2022-03-03T18:59:16.9Z;0.24;Accelerazione_Media_SX
2022-03-03T18:58:03.4Z;1.06;Accelerazione_Media_DX;2022-03-03T18:59:17.1Z;-0.13;Accelerazione_Media_SX
2022-03-03T18:58:03.6Z;1.04;Accelerazione_Media_DX;2022-03-03T18:59:17.3Z;-4.42;Accelerazione_Media_SX
2022-03-03T18:58:03.9Z;1.03;Accelerazione_Media_DX;2022-03-03T18:59:19.9Z;1.93;Accelerazione_Media_SX
2022-03-03T18:58:04.1Z;1.13;Accelerazione_Media_DX;2022-03-03T18:59:20.2Z;0.34;Accelerazione_Media_SX
2022-03-03T18:58:04.3Z;1.14;Accelerazione_Media_DX;2022-03-03T18:59:20.4Z;0.38;Accelerazione_Media_SX
2022-03-03T18:58:04.6Z;1.16;Accelerazione_Media_DX;2022-03-03T18:59:20.6Z;-0.31;Accelerazione_Media_SX
2022-03-03T18:58:04.8Z;1.19;Accelerazione_Media_DX;2022-03-03T18:59:26.2Z;4.63;Accelerazione_Media_SX
2022-03-03T18:58:05.1Z;1.15;Accelerazione_Media_DX;2022-03-03T18:59:26.5Z;0.11;Accelerazione_Media_SX
2022-03-03T18:58:05.3Z;1.14;Accelerazione_Media_DX;2022-03-03T18:59:26.7Z;-4.19;Accelerazione_Media_SX
2022-03-03T18:58:05.5Z;1.13;Accelerazione_Media_DX;2022-03-03T18:59:26.9Z;0.65;Accelerazione_Media_SX
2022-03-03T18:58:05.8Z;1.11;Accelerazione_Media_DX;2022-03-03T18:59:27.2Z;0.43;Accelerazione_Media_SX
2022-03-03T18:58:06Z;1.13;Accelerazione_Media_DX;2022-03-03T18:59:27.4Z;0.17;Accelerazione_Media_SX
2022-03-03T18:58:06.2Z;1.07;Accelerazione_Media_DX;2022-03-03T18:59:27.6Z;0;Accelerazione_Media_SX
2022-03-03T18:58:06.4Z;1.07;Accelerazione_Media_DX;2022-03-03T18:59:27.9Z;0.22;Accelerazione_Media_SX
2022-03-03T18:58:06.7Z;1.09;Accelerazione_Media_DX;2022-03-03T18:59:28.1Z;0.15;Accelerazione_Media_SX
2022-03-03T18:58:06.9Z;1.1;Accelerazione_Media_DX;2022-03-03T18:59:28.3Z;-0.18;Accelerazione_Media_SX
2022-03-03T18:58:07.1Z;1.1;Accelerazione_Media_DX;2022-03-03T18:59:28.9Z;0.74;Accelerazione_Media_SX
2022-03-03T18:58:07.4Z;1.12;Accelerazione_Media_DX;2022-03-03T18:59:29.5Z;0.01;Accelerazione_Media_SX
2022-03-03T18:58:07.6Z;1.11;Accelerazione_Media_DX;2022-03-03T18:59:29.8Z;0.11;Accelerazione_Media_SX
2022-03-03T18:58:07.8Z;1.09;Accelerazione_Media_DX;2022-03-03T18:59:30.1Z;-3.09;Accelerazione_Media_SX
2022-03-03T18:58:08Z;1.13;Accelerazione_Media_DX;2022-03-03T18:59:30.3Z;0.64;Accelerazione_Media_SX
2022-03-03T18:58:08.3Z;1.13;Accelerazione_Media_DX;2022-03-03T18:59:30.5Z;0.3;Accelerazione_Media_SX
2022-03-03T18:58:08.5Z;1.12;Accelerazione_Media_DX;2022-03-03T18:59:31.9Z;0.18;Accelerazione_Media_SX
2022-03-03T18:58:08.7Z;1.12;Accelerazione_Media_DX;2022-03-03T18:59:32.2Z;0.18;Accelerazione_Media_SX
2022-03-03T18:58:09Z;1.13;Accelerazione_Media_DX;2022-03-03T18:59:32.4Z;0.22;Accelerazione_Media_SX
2022-03-03T18:58:09.2Z;1.08;Accelerazione_Media_DX;2022-03-03T18:59:33.7Z;0.31;Accelerazione_Media_SX
2022-03-03T18:58:09.4Z;1.12;Accelerazione_Media_DX;2022-03-03T18:59:36.4Z;0.19;Accelerazione_Media_SX
2022-03-03T18:58:12.3Z;1.14;Accelerazione_Media_DX;2022-03-03T18:59:45.4Z;0.38;Accelerazione_Media_SX
2022-03-03T18:58:12.6Z;1.11;Accelerazione_Media_DX;2022-03-03T18:59:47.5Z;0.38;Accelerazione_Media_SX
2022-03-03T18:58:12.9Z;1.12;Accelerazione_Media_DX;2022-03-03T18:59:48.1Z;0.28;Accelerazione_Media_SX
2022-03-03T18:58:13.1Z;1.13;Accelerazione_Media_DX;2022-03-03T18:59:48.7Z;0.16;Accelerazione_Media_SX
2022-03-03T18:58:13.4Z;1.12;Accelerazione_Media_DX;2022-03-03T18:59:48.9Z;0.24;Accelerazione_Media_SX
2022-03-03T18:58:13.6Z;1.11;Accelerazione_Media_DX;2022-03-03T18:59:49.2Z;0.21;Accelerazione_Media_SX
2022-03-03T18:58:13.9Z;1.1;Accelerazione_Media_DX;2022-03-03T18:59:49.4Z;0.28;Accelerazione_Media_SX
2022-03-03T18:58:14.1Z;1.11;Accelerazione_Media_DX;2022-03-03T18:59:50.7Z;0.27;Accelerazione_Media_SX
2022-03-03T18:58:14.3Z;1.11;Accelerazione_Media_DX;2022-03-03T18:59:55.9Z;0.26;Accelerazione_Media_SX
2022-03-03T18:58:14.6Z;1.13;Accelerazione_Media_DX;2022-03-03T18:59:56.1Z;0.25;Accelerazione_Media_SX
2022-03-03T18:58:19.9Z;1.11;Accelerazione_Media_DX;2022-03-03T18:59:56.4Z;0.27;Accelerazione_Media_SX
2022-03-03T18:58:20.1Z;1.1;Accelerazione_Media_DX;2022-03-03T18:59:56.6Z;0.26;Accelerazione_Media_SX
2022-03-03T18:58:20.4Z;1.12;Accelerazione_Media_DX;2022-03-03T18:59:56.9Z;0.26;Accelerazione_Media_SX
2022-03-03T18:58:20.6Z;1.12;Accelerazione_Media_DX;2022-03-03T19:00:00.1Z;0.25;Accelerazione_Media_SX
2022-03-03T18:58:23.3Z;1.12;Accelerazione_Media_DX;2022-03-03T19:06:53.1Z;0.42;Accelerazione_Media_SX
2022-03-03T18:58:23.6Z;1.13;Accelerazione_Media_DX;2022-03-03T19:06:58.9Z;0.46;Accelerazione_Media_SX
2022-03-03T18:58:23.8Z;1.12;Accelerazione_Media_DX;2022-03-03T19:06:59.2Z;0.45;Accelerazione_Media_SX
2022-03-03T18:58:24Z;1.13;Accelerazione_Media_DX;2022-03-03T19:06:59.8Z;0.43;Accelerazione_Media_SX
2022-03-03T18:58:24.3Z;1.14;Accelerazione_Media_DX;2022-03-03T19:07:03.4Z;0.44;Accelerazione_Media_SX
2022-03-03T18:58:32.5Z;1.11;Accelerazione_Media_DX;2022-03-03T19:07:03.6Z;0.46;Accelerazione_Media_SX
2022-03-03T18:58:32.7Z;1.11;Accelerazione_Media_DX;2022-03-03T19:07:03.9Z;0.44;Accelerazione_Media_SX
2022-03-03T18:58:33.3Z;1.11;Accelerazione_Media_DX;2022-03-03T19:07:04.1Z;0.45;Accelerazione_Media_SX
2022-03-03T18:58:35.9Z;1.13;Accelerazione_Media_DX;2022-03-03T19:07:04.4Z;0.45;Accelerazione_Media_SX
2022-03-03T18:58:39Z;1.11;Accelerazione_Media_DX;2022-03-03T19:07:04.6Z;0.45;Accelerazione_Media_SX
2022-03-03T18:58:39.3Z;1.12;Accelerazione_Media_DX;2022-03-03T19:07:04.8Z;0.43;Accelerazione_Media_SX
2022-03-03T18:58:39.5Z;1.12;Accelerazione_Media_DX;2022-03-03T19:07:05.1Z;0.43;Accelerazione_Media_SX
2022-03-03T18:58:39.8Z;1.11;Accelerazione_Media_DX;2022-03-03T19:07:05.4Z;0.43;Accelerazione_Media_SX
2022-03-03T18:58:40Z;1.11;Accelerazione_Media_DX;2022-03-03T19:07:05.6Z;0.42;Accelerazione_Media_SX
2022-03-03T18:58:40.2Z;1.12;Accelerazione_Media_DX;2022-03-03T19:07:05.9Z;0.45;Accelerazione_Media_SX
2022-03-03T18:58:40.5Z;1.13;Accelerazione_Media_DX;2022-03-03T19:07:09Z;0.45;Accelerazione_Media_SX
2022-03-03T18:58:44.2Z;1.1;Accelerazione_Media_DX;2022-03-03T19:07:12.4Z;0.44;Accelerazione_Media_SX
2022-03-03T18:58:47.4Z;1.11;Accelerazione_Media_DX;2022-03-03T19:07:12.6Z;0.45;Accelerazione_Media_SX
2022-03-03T18:58:47.6Z;1.12;Accelerazione_Media_DX;2022-03-03T19:07:18.4Z;0.46;Accelerazione_Media_SX
2022-03-03T18:58:47.9Z;1.12;Accelerazione_Media_DX;2022-03-03T19:07:18.6Z;0.45;Accelerazione_Media_SX
2022-03-03T18:58:48.1Z;1.11;Accelerazione_Media_DX;2022-03-03T19:07:18.9Z;0.43;Accelerazione_Media_SX
2022-03-03T18:58:48.3Z;1.12;Accelerazione_Media_DX;2022-03-03T19:07:19.1Z;0.45;Accelerazione_Media_SX
2022-03-03T18:58:48.6Z;1.12;Accelerazione_Media_DX;2022-03-03T19:07:19.4Z;0.45;Accelerazione_Media_SX
2022-03-03T18:58:48.8Z;1.13;Accelerazione_Media_DX;2022-03-03T19:07:19.6Z;0.44;Accelerazione_Media_SX
2022-03-03T18:58:51.3Z;1.1;Accelerazione_Media_DX;2022-03-03T19:07:19.9Z;0.44;Accelerazione_Media_SX
2022-03-03T18:58:51.6Z;1.14;Accelerazione_Media_DX;2022-03-03T19:07:20.1Z;0.44;Accelerazione_Media_SX
2022-03-03T18:58:51.8Z;1.11;Accelerazione_Media_DX;2022-03-03T19:07:20.4Z;0.43;Accelerazione_Media_SX
2022-03-03T18:58:54.3Z;1.1;Accelerazione_Media_DX;2022-03-03T19:07:20.6Z;0.44;Accelerazione_Media_SX
2022-03-03T18:58:54.6Z;1.13;Accelerazione_Media_DX;2022-03-03T19:07:20.9Z;0.45;Accelerazione_Media_SX
2022-03-03T18:58:56.8Z;1.11;Accelerazione_Media_DX;2022-03-03T19:07:23.9Z;0.45;Accelerazione_Media_SX
2022-03-03T18:58:57.1Z;1.12;Accelerazione_Media_DX;2022-03-03T19:07:24.1Z;0.47;Accelerazione_Media_SX
2022-03-03T18:58:57.3Z;1.11;Accelerazione_Media_DX;2022-03-03T19:07:24.3Z;0.42;Accelerazione_Media_SX
2022-03-03T18:58:57.6Z;1.08;Accelerazione_Media_DX;2022-03-03T19:07:24.6Z;0.44;Accelerazione_Media_SX
2022-03-03T18:58:57.8Z;1.12;Accelerazione_Media_DX;2022-03-03T19:07:27.4Z;0.45;Accelerazione_Media_SX
2022-03-03T18:58:58.1Z;1.1;Accelerazione_Media_DX;2022-03-03T19:07:30.5Z;0.46;Accelerazione_Media_SX
2022-03-03T18:59:01Z;1.12;Accelerazione_Media_DX;2022-03-03T19:07:30.8Z;0.44;Accelerazione_Media_SX
2022-03-03T18:59:01.2Z;1.15;Accelerazione_Media_DX;2022-03-03T19:07:31.1Z;0.45;Accelerazione_Media_SX
2022-03-03T18:59:01.5Z;1.1;Accelerazione_Media_DX;2022-03-03T19:07:31.4Z;0.45;Accelerazione_Media_SX
2022-03-03T18:59:04.4Z;1.1;Accelerazione_Media_DX;2022-03-03T19:07:31.6Z;0.43;Accelerazione_Media_SX
2022-03-03T18:59:04.6Z;4.36;Accelerazione_Media_DX;2022-03-03T19:07:31.8Z;0.43;Accelerazione_Media_SX
2022-03-03T18:59:04.8Z;0.83;Accelerazione_Media_DX;2022-03-03T19:07:32.1Z;0.45;Accelerazione_Media_SX
2022-03-03T18:59:05.1Z;1.24;Accelerazione_Media_DX;2022-03-03T19:07:32.3Z;0.46;Accelerazione_Media_SX
2022-03-03T18:59:05.4Z;1.25;Accelerazione_Media_DX;2022-03-03T19:07:32.6Z;0.44;Accelerazione_Media_SX
2022-03-03T18:59:05.6Z;0.7;Accelerazione_Media_DX;2022-03-03T19:07:32.9Z;0.43;Accelerazione_Media_SX
2022-03-03T18:59:08Z;2.15;Accelerazione_Media_DX;2022-03-03T19:07:33.1Z;0.43;Accelerazione_Media_SX
2022-03-03T18:59:08.2Z;1.1;Accelerazione_Media_DX;2022-03-03T19:07:33.3Z;0.43;Accelerazione_Media_SX
2022-03-03T18:59:08.4Z;1.99;Accelerazione_Media_DX;2022-03-03T19:07:36.5Z;0.44;Accelerazione_Media_SX
2022-03-03T18:59:08.7Z;2.65;Accelerazione_Media_DX;2022-03-03T19:07:41.8Z;0.51;Accelerazione_Media_SX
2022-03-03T18:59:09.4Z;-2.63;Accelerazione_Media_DX;2022-03-03T19:07:42Z;0.4;Accelerazione_Media_SX
2022-03-03T18:59:09.6Z;0.83;Accelerazione_Media_DX;2022-03-03T19:07:42.3Z;0.36;Accelerazione_Media_SX
2022-03-03T18:59:12.4Z;1.11;Accelerazione_Media_DX;2022-03-03T19:07:43.4Z;0.61;Accelerazione_Media_SX
2022-03-03T18:59:15.7Z;0.83;Accelerazione_Media_DX;2022-03-03T19:07:46Z;0.42;Accelerazione_Media_SX
2022-03-03T18:59:15.9Z;0.85;Accelerazione_Media_DX;2022-03-03T19:07:49Z;1.78;Accelerazione_Media_SX
2022-03-03T18:59:16.2Z;1.03;Accelerazione_Media_DX;2022-03-03T19:07:49.3Z;0.6;Accelerazione_Media_SX
2022-03-03T18:59:16.4Z;1.22;Accelerazione_Media_DX;2022-03-03T19:07:49.5Z;0.42;Accelerazione_Media_SX
2022-03-03T18:59:16.7Z;1.06;Accelerazione_Media_DX;2022-03-03T19:07:49.8Z;0.39;Accelerazione_Media_SX
2022-03-03T18:59:17Z;0.94;Accelerazione_Media_DX;2022-03-03T19:07:50Z;0.6;Accelerazione_Media_SX
2022-03-03T18:59:17.2Z;-1.53;Accelerazione_Media_DX;2022-03-03T19:07:50.3Z;0.59;Accelerazione_Media_SX
2022-03-03T18:59:17.5Z;1.52;Accelerazione_Media_DX;2022-03-03T19:07:53.5Z;1.4;Accelerazione_Media_SX
2022-03-03T18:59:17.7Z;2.94;Accelerazione_Media_DX;2022-03-03T19:07:53.7Z;0.56;Accelerazione_Media_SX
2022-03-03T18:59:17.9Z;6.65;Accelerazione_Media_DX;2022-03-03T19:07:54Z;-0.81;Accelerazione_Media_SX
2022-03-03T18:59:20.9Z;1.81;Accelerazione_Media_DX;2022-03-03T19:07:54.5Z;0.56;Accelerazione_Media_SX
2022-03-03T18:59:21.1Z;2.68;Accelerazione_Media_DX;2022-03-03T19:07:57.5Z;0.09;Accelerazione_Media_SX
2022-03-03T18:59:21.4Z;2.14;Accelerazione_Media_DX;2022-03-03T19:07:57.8Z;0.6;Accelerazione_Media_SX
2022-03-03T18:59:21.6Z;6.06;Accelerazione_Media_DX;2022-03-03T19:07:58Z;0.52;Accelerazione_Media_SX
2022-03-03T18:59:21.8Z;1.88;Accelerazione_Media_DX;2022-03-03T19:07:58.3Z;0.4;Accelerazione_Media_SX
2022-03-03T18:59:22.3Z;0.25;Accelerazione_Media_DX;2022-03-03T19:07:58.5Z;0.8;Accelerazione_Media_SX
2022-03-03T18:59:22.6Z;-0.99;Accelerazione_Media_DX;2022-03-03T19:07:59.1Z;1.06;Accelerazione_Media_SX
2022-03-03T18:59:22.8Z;0.6;Accelerazione_Media_DX;2022-03-03T19:08:00.2Z;0.2;Accelerazione_Media_SX
2022-03-03T18:59:23.1Z;1.18;Accelerazione_Media_DX;2022-03-03T19:08:00.4Z;0.26;Accelerazione_Media_SX
2022-03-03T18:59:23.3Z;1.11;Accelerazione_Media_DX;2022-03-03T19:08:00.7Z;0.35;Accelerazione_Media_SX
2022-03-03T18:59:23.6Z;1.3;Accelerazione_Media_DX;2022-03-03T19:08:00.9Z;0.4;Accelerazione_Media_SX
2022-03-03T18:59:23.8Z;1.02;Accelerazione_Media_DX;2022-03-03T19:08:03.3Z;0.32;Accelerazione_Media_SX
2022-03-03T18:59:24.1Z;1.37;Accelerazione_Media_DX;2022-03-03T19:08:03.9Z;2.34;Accelerazione_Media_SX
2022-03-03T18:59:24.3Z;1.17;Accelerazione_Media_DX;2022-03-03T19:08:04.2Z;0.85;Accelerazione_Media_SX
2022-03-03T18:59:27.6Z;1.24;Accelerazione_Media_DX;2022-03-03T19:08:04.5Z;0.66;Accelerazione_Media_SX
2022-03-03T18:59:27.8Z;1.16;Accelerazione_Media_DX;2022-03-03T19:08:05Z;1.66;Accelerazione_Media_SX
2022-03-03T18:59:28Z;1.15;Accelerazione_Media_DX;2022-03-03T19:08:05.2Z;0.91;Accelerazione_Media_SX
2022-03-03T18:59:28.3Z;0.84;Accelerazione_Media_DX;2022-03-03T19:08:05.5Z;0.3;Accelerazione_Media_SX
2022-03-03T18:59:28.5Z;-3.92;Accelerazione_Media_DX;2022-03-03T19:08:05.8Z;0.27;Accelerazione_Media_SX
2022-03-03T18:59:28.8Z;2.45;Accelerazione_Media_DX;2022-03-03T19:08:06Z;0.54;Accelerazione_Media_SX
2022-03-03T18:59:29Z;2.46;Accelerazione_Media_DX;2022-03-03T19:08:06.3Z;0.51;Accelerazione_Media_SX
2022-03-03T18:59:29.3Z;4.78;Accelerazione_Media_DX;2022-03-03T19:08:06.6Z;0.51;Accelerazione_Media_SX
2022-03-03T18:59:29.5Z;1.25;Accelerazione_Media_DX;2022-03-03T19:08:06.8Z;0.42;Accelerazione_Media_SX
2022-03-03T18:59:29.7Z;0.93;Accelerazione_Media_DX;2022-03-03T19:08:07Z;0.3;Accelerazione_Media_SX
2022-03-03T18:59:30Z;-0.76;Accelerazione_Media_DX;2022-03-03T19:08:07.4Z;-3.43;Accelerazione_Media_SX
2022-03-03T18:59:30.2Z;2.88;Accelerazione_Media_DX;2022-03-03T19:08:07.6Z;1.7;Accelerazione_Media_SX
2022-03-03T18:59:30.5Z;0.8;Accelerazione_Media_DX;2022-03-03T19:08:07.8Z;2.51;Accelerazione_Media_SX
2022-03-03T18:59:30.7Z;0.68;Accelerazione_Media_DX;2022-03-03T19:08:08.1Z;0.63;Accelerazione_Media_SX
2022-03-03T18:59:31Z;1.48;Accelerazione_Media_DX;2022-03-03T19:08:08.3Z;0.7;Accelerazione_Media_SX
2022-03-03T18:59:31.2Z;0.95;Accelerazione_Media_DX;2022-03-03T19:08:08.6Z;0.53;Accelerazione_Media_SX
2022-03-03T18:59:31.4Z;1.2;Accelerazione_Media_DX;2022-03-03T19:08:08.8Z;0.47;Accelerazione_Media_SX
2022-03-03T18:59:31.6Z;0.99;Accelerazione_Media_DX;2022-03-03T19:08:09Z;0.47;Accelerazione_Media_SX
2022-03-03T18:59:31.9Z;1.12;Accelerazione_Media_DX;2022-03-03T19:08:09.3Z;0.37;Accelerazione_Media_SX
2022-03-03T18:59:32.1Z;1.23;Accelerazione_Media_DX;2022-03-03T19:08:09.5Z;0.41;Accelerazione_Media_SX
2022-03-03T18:59:32.4Z;1.07;Accelerazione_Media_DX;2022-03-03T19:08:09.7Z;0.39;Accelerazione_Media_SX
2022-03-03T18:59:32.6Z;1.3;Accelerazione_Media_DX;2022-03-03T19:08:10Z;0.61;Accelerazione_Media_SX
2022-03-03T18:59:32.8Z;0.92;Accelerazione_Media_DX;2022-03-03T19:08:10.2Z;2.57;Accelerazione_Media_SX
2022-03-03T18:59:33.1Z;-0.42;Accelerazione_Media_DX;2022-03-03T19:08:10.5Z;0.8;Accelerazione_Media_SX
2022-03-03T18:59:33.3Z;-0.44;Accelerazione_Media_DX;2022-03-03T19:08:10.7Z;0.64;Accelerazione_Media_SX
2022-03-03T18:59:33.6Z;3.3;Accelerazione_Media_DX;2022-03-03T19:08:11Z;0.23;Accelerazione_Media_SX
2022-03-03T18:59:33.8Z;4.64;Accelerazione_Media_DX;2022-03-03T19:08:11.3Z;0.85;Accelerazione_Media_SX
2022-03-03T18:59:42.8Z;1.13;Accelerazione_Media_DX;2022-03-03T19:08:11.5Z;0.04;Accelerazione_Media_SX
2022-03-03T18:59:47.9Z;1.13;Accelerazione_Media_DX;2022-03-03T19:08:11.8Z;0.98;Accelerazione_Media_SX
2022-03-03T18:59:50.9Z;1.19;Accelerazione_Media_DX;2022-03-03T19:08:12Z;0.53;Accelerazione_Media_SX
2022-03-03T18:59:51.2Z;1.12;Accelerazione_Media_DX;2022-03-03T19:08:12.3Z;0.31;Accelerazione_Media_SX
2022-03-03T18:59:54.4Z;1.12;Accelerazione_Media_DX;2022-03-03T19:08:12.6Z;0.43;Accelerazione_Media_SX
2022-03-03T18:59:54.6Z;1.09;Accelerazione_Media_DX;2022-03-03T19:08:12.8Z;0.45;Accelerazione_Media_SX
2022-03-03T18:59:54.8Z;1.11;Accelerazione_Media_DX;2022-03-03T19:08:13Z;0.22;Accelerazione_Media_SX
2022-03-03T18:59:55.1Z;1.11;Accelerazione_Media_DX;2022-03-03T19:08:13.3Z;0.33;Accelerazione_Media_SX
2022-03-03T18:59:55.3Z;1.12;Accelerazione_Media_DX;2022-03-03T19:08:13.6Z;0.4;Accelerazione_Media_SX
2022-03-03T18:59:55.5Z;1.11;Accelerazione_Media_DX;2022-03-03T19:08:13.8Z;0.39;Accelerazione_Media_SX
2022-03-03T18:59:55.7Z;1.12;Accelerazione_Media_DX;2022-03-03T19:08:14Z;0.53;Accelerazione_Media_SX
2022-03-03T18:59:57.1Z;1.12;Accelerazione_Media_DX;2022-03-03T19:08:14.3Z;0.37;Accelerazione_Media_SX
2022-03-03T18:59:57.3Z;1.12;Accelerazione_Media_DX;2022-03-03T19:08:14.5Z;-0.05;Accelerazione_Media_SX
2022-03-03T18:59:57.6Z;1.11;Accelerazione_Media_DX;2022-03-03T19:08:14.8Z;-0.68;Accelerazione_Media_SX
2022-03-03T18:59:57.8Z;1.11;Accelerazione_Media_DX;2022-03-03T19:08:15Z;0.96;Accelerazione_Media_SX
2022-03-03T18:59:58.1Z;1.11;Accelerazione_Media_DX;2022-03-03T19:08:15.3Z;1.75;Accelerazione_Media_SX
2022-03-03T19:00:00.9Z;1.12;Accelerazione_Media_DX;2022-03-03T19:08:15.5Z;1.49;Accelerazione_Media_SX
2022-03-03T19:00:01.1Z;1.12;Accelerazione_Media_DX;2022-03-03T19:08:15.8Z;2;Accelerazione_Media_SX
2022-03-03T19:00:01.4Z;1.12;Accelerazione_Media_DX;2022-03-03T19:08:19.1Z;0.47;Accelerazione_Media_SX
2022-03-03T19:00:01.6Z;1.11;Accelerazione_Media_DX;2022-03-03T19:08:22.1Z;-0.73;Accelerazione_Media_SX
2022-03-03T19:06:23.3Z;1.17;Accelerazione_Media_DX;2022-03-03T19:08:22.3Z;-0.38;Accelerazione_Media_SX
2022-03-03T19:06:30.4Z;0.57;Accelerazione_Media_DX;2022-03-03T19:08:22.6Z;0.35;Accelerazione_Media_SX
2022-03-03T19:06:36.2Z;0.21;Accelerazione_Media_DX;2022-03-03T19:08:22.8Z;0.61;Accelerazione_Media_SX
2022-03-03T19:06:41.8Z;0.64;Accelerazione_Media_DX;2022-03-03T19:08:23Z;0.61;Accelerazione_Media_SX
2022-03-03T19:06:55.3Z;0.6;Accelerazione_Media_DX;2022-03-03T19:08:23.3Z;0.45;Accelerazione_Media_SX
2022-03-03T19:06:58.2Z;1.22;Accelerazione_Media_DX;2022-03-03T19:08:24.6Z;2.2;Accelerazione_Media_SX
2022-03-03T19:06:59.2Z;0.6;Accelerazione_Media_DX;2022-03-03T19:08:24.9Z;1.38;Accelerazione_Media_SX
2022-03-03T19:07:03.5Z;1.15;Accelerazione_Media_DX;2022-03-03T19:08:25.2Z;0.31;Accelerazione_Media_SX
2022-03-03T19:07:03.8Z;1.11;Accelerazione_Media_DX;2022-03-03T19:08:25.4Z;0.61;Accelerazione_Media_SX
2022-03-03T19:07:06.2Z;1.12;Accelerazione_Media_DX;2022-03-03T19:08:25.7Z;0.53;Accelerazione_Media_SX
2022-03-03T19:07:06.5Z;1.13;Accelerazione_Media_DX;2022-03-03T19:08:25.9Z;0.3;Accelerazione_Media_SX
2022-03-03T19:07:06.7Z;1.14;Accelerazione_Media_DX;2022-03-03T19:08:26.2Z;0.33;Accelerazione_Media_SX
2022-03-03T19:07:06.9Z;1.13;Accelerazione_Media_DX;2022-03-03T19:08:26.5Z;0.38;Accelerazione_Media_SX
2022-03-03T19:07:07.2Z;1.15;Accelerazione_Media_DX;2022-03-03T19:08:26.7Z;0.35;Accelerazione_Media_SX
2022-03-03T19:07:09.7Z;1.12;Accelerazione_Media_DX;2022-03-03T19:08:30Z;0.22;Accelerazione_Media_SX
2022-03-03T19:07:10Z;1.12;Accelerazione_Media_DX;2022-03-03T19:08:36Z;0.2;Accelerazione_Media_SX
2022-03-03T19:07:10.2Z;1.15;Accelerazione_Media_DX;2022-03-03T19:08:36.9Z;1.88;Accelerazione_Media_SX
2022-03-03T19:07:10.5Z;1.13;Accelerazione_Media_DX;2022-03-03T19:08:50.4Z;0.45;Accelerazione_Media_SX
2022-03-03T19:07:13.3Z;1.15;Accelerazione_Media_DX;2022-03-03T19:08:54Z;0.4;Accelerazione_Media_SX
2022-03-03T19:07:13.5Z;1.13;Accelerazione_Media_DX;2022-03-03T19:08:55.4Z;0.46;Accelerazione_Media_SX
2022-03-03T19:07:13.7Z;1.13;Accelerazione_Media_DX;2022-03-03T19:08:58.4Z;0.46;Accelerazione_Media_SX
2022-03-03T19:07:14Z;1.15;Accelerazione_Media_DX;2022-03-03T19:09:05.2Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:14.2Z;1.12;Accelerazione_Media_DX;2022-03-03T19:09:08.1Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:14.4Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:11Z;0.42;Accelerazione_Media_SX
2022-03-03T19:07:14.7Z;1.14;Accelerazione_Media_DX;2022-03-03T19:09:11.3Z;0.46;Accelerazione_Media_SX
2022-03-03T19:07:14.9Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:11.6Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:15.2Z;1.15;Accelerazione_Media_DX;2022-03-03T19:09:11.8Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:18.2Z;1.14;Accelerazione_Media_DX;2022-03-03T19:09:12.1Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:18.5Z;1.13;Accelerazione_Media_DX;2022-03-03T19:09:12.3Z;0.44;Accelerazione_Media_SX
2022-03-03T19:07:18.7Z;1.14;Accelerazione_Media_DX;2022-03-03T19:09:12.6Z;0.46;Accelerazione_Media_SX
2022-03-03T19:07:19Z;1.16;Accelerazione_Media_DX;2022-03-03T19:09:16.9Z;0.43;Accelerazione_Media_SX
2022-03-03T19:07:19.2Z;1.12;Accelerazione_Media_DX;2022-03-03T19:09:20.4Z;0.44;Accelerazione_Media_SX
