_time;_value;host;_time;_value;host
2022-02-21T18:15:59.9Z;5,66;Accelerometro_DX;2022-02-21T18:15:35.1Z;5,08;Accelerometro_SX
2022-02-21T18:16:01.5Z;5,85;Accelerometro_DX;2022-02-21T18:15:44.5Z;5,08;Accelerometro_SX
2022-02-21T18:16:02Z;5,33;Accelerometro_DX;2022-02-21T18:15:46.5Z;5,08;Accelerometro_SX
2022-02-21T18:16:02.4Z;4,79;Accelerometro_DX;2022-02-21T18:15:46.6Z;5,12;Accelerometro_SX
2022-02-21T18:16:02.8Z;4,62;Accelerometro_DX;2022-02-21T18:15:47Z;4,9;Accelerometro_SX
2022-02-21T18:16:06Z;5,19;Accelerometro_DX;2022-02-21T18:15:47.5Z;5,2;Accelerometro_SX
2022-02-21T18:16:09Z;4,09;Accelerometro_DX;2022-02-21T18:15:48.1Z;5,39;Accelerometro_SX
2022-02-21T18:16:12Z;4,82;Accelerometro_DX;2022-02-21T18:15:48.5Z;5,66;Accelerometro_SX
2022-02-21T18:16:12.5Z;4,77;Accelerometro_DX;2022-02-21T18:15:49Z;4,62;Accelerometro_SX
2022-02-21T18:16:13.2Z;4,71;Accelerometro_DX;2022-02-21T18:15:49.4Z;5,14;Accelerometro_SX
2022-02-21T18:16:13.7Z;4,76;Accelerometro_DX;2022-02-21T18:15:49.9Z;5,91;Accelerometro_SX
2022-02-21T18:16:14.1Z;4,14;Accelerometro_DX;2022-02-21T18:15:50.3Z;6,61;Accelerometro_SX
2022-02-21T18:16:20.9Z;5,4;Accelerometro_DX;2022-02-21T18:15:50.8Z;5,51;Accelerometro_SX
2022-02-21T18:16:21Z;5;Accelerometro_DX;2022-02-21T18:15:54.5Z;6,63;Accelerometro_SX
2022-02-21T18:16:21.5Z;5,18;Accelerometro_DX;2022-02-21T18:15:57.5Z;6;Accelerometro_SX
2022-02-21T18:16:24.5Z;5635;Accelerometro_DX;2022-02-21T18:15:57.9Z;5,94;Accelerometro_SX
2022-02-21T18:16:24.9Z;3,43;Accelerometro_DX;2022-02-21T18:15:58.6Z;6,41;Accelerometro_SX
2022-02-21T18:16:25.3Z;3,48;Accelerometro_DX;2022-02-21T18:16:00.2Z;5,56;Accelerometro_SX
2022-02-21T18:16:25.8Z;4,05;Accelerometro_DX;2022-02-21T18:16:00.6Z;4,33;Accelerometro_SX
2022-02-21T18:16:26.2Z;3,84;Accelerometro_DX;2022-02-21T18:16:01Z;6,55;Accelerometro_SX
2022-02-21T18:16:26.6Z;3,92;Accelerometro_DX;2022-02-21T18:16:01.5Z;5,18;Accelerometro_SX
2022-02-21T18:16:27Z;4,11;Accelerometro_DX;2022-02-21T18:16:01.9Z;6,86;Accelerometro_SX
2022-02-21T18:16:27.8Z;4,23;Accelerometro_DX;2022-02-21T18:16:02.7Z;6,17;Accelerometro_SX
2022-02-21T18:16:30.5Z;4,12;Accelerometro_DX;2022-02-21T18:16:03.1Z;6,18;Accelerometro_SX
2022-02-21T18:16:33.5Z;4,08;Accelerometro_DX;2022-02-21T18:16:03.7Z;5,61;Accelerometro_SX
2022-02-21T18:16:33.9Z;4,04;Accelerometro_DX;2022-02-21T18:16:04.2Z;5,58;Accelerometro_SX
2022-02-21T18:16:34.3Z;4,05;Accelerometro_DX;2022-02-21T18:16:04.6Z;4,9;Accelerometro_SX
2022-02-21T18:16:34.7Z;4,03;Accelerometro_DX;2022-02-21T18:16:05Z;5,31;Accelerometro_SX
2022-02-21T18:16:35.2Z;4,02;Accelerometro_DX;2022-02-21T18:16:06.7Z;5,52;Accelerometro_SX
2022-02-21T18:16:35.6Z;4,03;Accelerometro_DX;2022-02-21T18:16:07.2Z;6,22;Accelerometro_SX
2022-02-21T18:16:36Z;4,04;Accelerometro_DX;2022-02-21T18:16:07.6Z;6,88;Accelerometro_SX
2022-02-21T18:16:36.5Z;4,05;Accelerometro_DX;2022-02-21T18:16:08Z;6,35;Accelerometro_SX
2022-02-21T18:16:36.9Z;4,05;Accelerometro_DX;2022-02-21T18:16:11.2Z;6,83;Accelerometro_SX
2022-02-21T18:16:37.3Z;4,04;Accelerometro_DX;2022-02-21T18:16:11.6Z;5,94;Accelerometro_SX
2022-02-21T18:16:42.7Z;4,04;Accelerometro_DX;2022-02-21T18:16:12.1Z;5,78;Accelerometro_SX
2022-02-21T18:16:43.2Z;4,04;Accelerometro_DX;2022-02-21T18:16:12.6Z;5,69;Accelerometro_SX
2022-02-21T18:16:46Z;2,94;Accelerometro_DX;2022-02-21T18:16:13Z;6,26;Accelerometro_SX
2022-02-21T18:16:46.4Z;2,96;Accelerometro_DX;2022-02-21T18:16:13.4Z;5,77;Accelerometro_SX
2022-02-21T18:16:49.5Z;3,08;Accelerometro_DX;2022-02-21T18:16:13.9Z;4,86;Accelerometro_SX
2022-02-21T18:16:49.9Z;4,32;Accelerometro_DX;2022-02-21T18:16:14.3Z;5,96;Accelerometro_SX
2022-02-21T18:16:50.3Z;4,16;Accelerometro_DX;2022-02-21T18:16:14.7Z;6,16;Accelerometro_SX
2022-02-21T18:16:53.5Z;4;Accelerometro_DX;2022-02-21T18:16:15.1Z;5,91;Accelerometro_SX
2022-02-21T18:16:55.1Z;0,05;Accelerometro_DX;2022-02-21T18:16:15.6Z;6,54;Accelerometro_SX
2022-02-21T18:16:55.5Z;1,7;Accelerometro_DX;2022-02-21T18:16:16Z;5,35;Accelerometro_SX
2022-02-21T18:16:55.9Z;2,39;Accelerometro_DX;2022-02-21T18:16:16.4Z;5,53;Accelerometro_SX
2022-02-21T18:16:56.4Z;2,52;Accelerometro_DX;2022-02-21T18:16:22.3Z;5,62;Accelerometro_SX
2022-02-21T18:16:56.8Z;2,02;Accelerometro_DX;2022-02-21T18:16:22.4Z;5,48;Accelerometro_SX
2022-02-21T18:16:57.2Z;1,31;Accelerometro_DX;2022-02-21T18:16:25.5Z;5,62;Accelerometro_SX
2022-02-21T18:16:57.7Z;0,68;Accelerometro_DX;2022-02-21T18:16:26.5Z;5,25;Accelerometro_SX
2022-02-21T18:16:58.2Z;0,64;Accelerometro_DX;2022-02-21T18:16:26.9Z;5,59;Accelerometro_SX
2022-02-21T18:17:01.6Z;0,95;Accelerometro_DX;2022-02-21T18:16:27.4Z;5,79;Accelerometro_SX
2022-02-21T18:17:02.9Z;1,74;Accelerometro_DX;2022-02-21T18:16:27.8Z;5,98;Accelerometro_SX
2022-02-21T18:17:03.5Z;1,76;Accelerometro_DX;2022-02-21T18:16:31Z;6,2;Accelerometro_SX
2022-02-21T18:17:09.2Z;1,57;Accelerometro_DX;2022-02-21T18:16:31.4Z;2,63;Accelerometro_SX
2022-02-21T18:17:09.6Z;1,57;Accelerometro_DX;2022-02-21T18:16:34.5Z;2,13;Accelerometro_SX
2022-02-21T18:17:12.5Z;1,52;Accelerometro_DX;2022-02-21T18:16:35.1Z;0,25;Accelerometro_SX
2022-02-21T18:17:18.8Z;1,5;Accelerometro_DX;2022-02-21T18:16:38.5Z;1,06;Accelerometro_SX
2022-02-21T18:17:22.1Z;0,8;Accelerometro_DX;2022-02-21T18:16:41.5Z;6,58;Accelerometro_SX
2022-02-21T18:17:23.9Z;1,71;Accelerometro_DX;2022-02-21T18:16:42Z;3,51;Accelerometro_SX
2022-02-21T18:17:24.5Z;1,3;Accelerometro_DX;2022-02-21T18:16:42.4Z;4,27;Accelerometro_SX
2022-02-21T18:17:24.9Z;1,38;Accelerometro_DX;2022-02-21T18:16:43.3Z;4,94;Accelerometro_SX
2022-02-21T18:17:28Z;1,85;Accelerometro_DX;2022-02-21T18:16:44.9Z;6,41;Accelerometro_SX
2022-02-21T18:17:31.3Z;1,44;Accelerometro_DX;2022-02-21T18:16:45.3Z;6,11;Accelerometro_SX
2022-02-21T18:17:31.7Z;1,05;Accelerometro_DX;2022-02-21T18:16:45.7Z;5,84;Accelerometro_SX
2022-02-21T18:17:32.7Z;2,33;Accelerometro_DX;2022-02-21T18:16:49Z;5,56;Accelerometro_SX
2022-02-21T18:17:33.7Z;1,39;Accelerometro_DX;2022-02-21T18:16:49.4Z;5,93;Accelerometro_SX
2022-02-21T18:17:37Z;1,37;Accelerometro_DX;2022-02-21T18:16:50Z;5,91;Accelerometro_SX
2022-02-21T18:17:37.4Z;1,38;Accelerometro_DX;2022-02-21T18:16:50.4Z;5,92;Accelerometro_SX
2022-02-21T18:17:37.9Z;1,41;Accelerometro_DX;2022-02-21T18:16:54Z;5,92;Accelerometro_SX
2022-02-21T18:17:43.3Z;1,06;Accelerometro_DX;2022-02-21T18:16:54.4Z;5,08;Accelerometro_SX
2022-02-21T18:17:43.7Z;1,06;Accelerometro_DX;2022-02-21T18:16:54.9Z;4,64;Accelerometro_SX
2022-02-21T18:17:43.9Z;1,37;Accelerometro_DX;2022-02-21T18:16:56.4Z;3,42;Accelerometro_SX
2022-02-21T18:17:44.3Z;1,41;Accelerometro_DX;2022-02-21T18:16:56.9Z;7,62;Accelerometro_SX
2022-02-21T18:17:44.7Z;1,59;Accelerometro_DX;2022-02-21T18:17:00Z;9,02;Accelerometro_SX
2022-02-21T18:17:49.1Z;1,64;Accelerometro_DX;2022-02-21T18:17:00.4Z;7,63;Accelerometro_SX
2022-02-21T18:17:49.5Z;1,79;Accelerometro_DX;2022-02-21T18:17:00.9Z;3,44;Accelerometro_SX
2022-02-21T18:17:50Z;1,18;Accelerometro_DX;2022-02-21T18:17:04Z;2,24;Accelerometro_SX
2022-02-21T18:17:51.5Z;2,06;Accelerometro_DX;2022-02-21T18:17:07Z;1,67;Accelerometro_SX
2022-02-21T18:17:52Z;2,11;Accelerometro_DX;2022-02-21T18:17:07.7Z;2,28;Accelerometro_SX
2022-02-21T18:17:52.4Z;2,08;Accelerometro_DX;2022-02-21T18:17:08.1Z;1,42;Accelerometro_SX
2022-02-21T18:17:52.8Z;1,76;Accelerometro_DX;2022-02-21T18:17:08.5Z;0,62;Accelerometro_SX
2022-02-21T18:17:53.3Z;1,06;Accelerometro_DX;2022-02-21T18:17:09Z;0,13;Accelerometro_SX
2022-02-21T18:17:53.7Z;1,31;Accelerometro_DX;2022-02-21T18:17:09.5Z;0,28;Accelerometro_SX
2022-02-21T18:17:57Z;0,8;Accelerometro_DX;2022-02-21T18:17:10.1Z;0,79;Accelerometro_SX
2022-02-21T18:17:57.4Z;1,04;Accelerometro_DX;2022-02-21T18:17:10.9Z;1,34;Accelerometro_SX
2022-02-21T18:17:57.8Z;0,9;Accelerometro_DX;2022-02-21T18:17:11.3Z;1,16;Accelerometro_SX
2022-02-21T18:17:58.3Z;0,91;Accelerometro_DX;2022-02-21T18:17:12.1Z;0,94;Accelerometro_SX
2022-02-21T18:17:58.7Z;1,3;Accelerometro_DX;2022-02-21T18:17:12.5Z;0,79;Accelerometro_SX
2022-02-21T18:17:59.1Z;1,53;Accelerometro_DX;2022-02-21T18:17:13.6Z;0,87;Accelerometro_SX
2022-02-21T18:17:59.5Z;1,69;Accelerometro_DX;2022-02-21T18:17:17.5Z;0,87;Accelerometro_SX
2022-02-21T18:18:02.5Z;1,78;Accelerometro_DX;2022-02-21T18:17:18Z;0,93;Accelerometro_SX
2022-02-21T18:18:03.2Z;2,18;Accelerometro_DX;2022-02-21T18:17:18.7Z;1,47;Accelerometro_SX
2022-02-21T18:18:03.7Z;1,77;Accelerometro_DX;2022-02-21T18:17:22.2Z;0,28;Accelerometro_SX
2022-02-21T18:18:04.1Z;0,87;Accelerometro_DX;2022-02-21T18:17:24.4Z;0,91;Accelerometro_SX
2022-02-21T18:18:04.9Z;0,14;Accelerometro_DX;2022-02-21T18:17:24.8Z;0,98;Accelerometro_SX
2022-02-21T18:18:05.6Z;0,64;Accelerometro_DX;2022-02-21T18:17:25.3Z;1,59;Accelerometro_SX
2022-02-21T18:18:06Z;1,25;Accelerometro_DX;2022-02-21T18:17:25.7Z;1,36;Accelerometro_SX
2022-02-21T18:18:06.6Z;1,78;Accelerometro_DX;2022-02-21T18:17:26.1Z;2,72;Accelerometro_SX
2022-02-21T18:18:07Z;1,68;Accelerometro_DX;2022-02-21T18:17:26.6Z;1,14;Accelerometro_SX
2022-02-21T18:18:07.5Z;1,28;Accelerometro_DX;2022-02-21T18:17:27Z;0,91;Accelerometro_SX
2022-02-21T18:18:08.3Z;1,08;Accelerometro_DX;2022-02-21T18:17:32.9Z;0,93;Accelerometro_SX
2022-02-21T18:18:08.7Z;1,24;Accelerometro_DX;2022-02-21T18:17:33.1Z;1,74;Accelerometro_SX
2022-02-21T18:18:09.1Z;1,46;Accelerometro_DX;2022-02-21T18:17:36.5Z;0,93;Accelerometro_SX
2022-02-21T18:18:09.6Z;1,58;Accelerometro_DX;2022-02-21T18:17:39Z;0,79;Accelerometro_SX
2022-02-21T18:18:10Z;1,56;Accelerometro_DX;2022-02-21T18:17:39.8Z;1,25;Accelerometro_SX
2022-02-21T18:18:10.4Z;1,36;Accelerometro_DX;2022-02-21T18:17:40.2Z;1,61;Accelerometro_SX
2022-02-21T18:18:13.5Z;1,16;Accelerometro_DX;2022-02-21T18:17:40.6Z;0,7;Accelerometro_SX
2022-02-21T18:18:13.9Z;1,09;Accelerometro_DX;2022-02-21T18:17:41Z;0,43;Accelerometro_SX
2022-02-21T18:18:14.3Z;1,11;Accelerometro_DX;2022-02-21T18:17:41.5Z;0,7;Accelerometro_SX
2022-02-21T18:18:17.5Z;1,09;Accelerometro_DX;2022-02-21T18:17:41.9Z;0,82;Accelerometro_SX
2022-02-21T18:18:18Z;1,09;Accelerometro_DX;2022-02-21T18:17:42.3Z;1,32;Accelerometro_SX
2022-02-21T18:18:18.4Z;1,09;Accelerometro_DX;2022-02-21T18:17:42.8Z;1,81;Accelerometro_SX
2022-02-21T18:18:18.8Z;1,05;Accelerometro_DX;2022-02-21T18:17:43.2Z;1,64;Accelerometro_SX
2022-02-21T18:18:19.2Z;0,99;Accelerometro_DX;2022-02-21T18:17:43.6Z;1,39;Accelerometro_SX
2022-02-21T18:18:19.7Z;1,04;Accelerometro_DX;2022-02-21T18:17:44.1Z;0,88;Accelerometro_SX
2022-02-21T18:18:23Z;1,17;Accelerometro_DX;2022-02-21T18:17:44.5Z;0,55;Accelerometro_SX
2022-02-21T18:18:26Z;1,18;Accelerometro_DX;2022-02-21T18:17:44.9Z;0,41;Accelerometro_SX
2022-02-21T18:18:26.4Z;1,01;Accelerometro_DX;2022-02-21T18:17:45.6Z;0,91;Accelerometro_SX
2022-02-21T18:18:26.9Z;1;Accelerometro_DX;2022-02-21T18:17:46.5Z;1,72;Accelerometro_SX
2022-02-21T18:18:27.3Z;1,08;Accelerometro_DX;2022-02-21T18:17:49.5Z;1,46;Accelerometro_SX
2022-02-21T18:18:27.7Z;1,01;Accelerometro_DX;2022-02-21T18:17:49.9Z;1,54;Accelerometro_SX
2022-02-21T18:18:28.1Z;1,06;Accelerometro_DX;2022-02-21T18:17:50.4Z;1,84;Accelerometro_SX
2022-02-21T18:18:28.6Z;1,06;Accelerometro_DX;2022-02-21T18:17:50.8Z;0,42;Accelerometro_SX
2022-02-21T18:18:29.1Z;1,04;Accelerometro_DX;2022-02-21T18:17:51.2Z;0,55;Accelerometro_SX
2022-02-21T18:18:29.5Z;1,06;Accelerometro_DX;2022-02-21T18:17:51.7Z;0,71;Accelerometro_SX
2022-02-21T18:18:29.9Z;1,06;Accelerometro_DX;2022-02-21T18:17:52.1Z;1,36;Accelerometro_SX
2022-02-21T18:18:30.3Z;1,09;Accelerometro_DX;2022-02-21T18:17:52.5Z;1,72;Accelerometro_SX
2022-02-21T18:18:30.8Z;1,05;Accelerometro_DX;2022-02-21T18:17:53.3Z;1,13;Accelerometro_SX
2022-02-21T18:18:31.2Z;1,07;Accelerometro_DX;2022-02-21T18:17:53.7Z;1,55;Accelerometro_SX
2022-02-21T18:18:31.7Z;1,05;Accelerometro_DX;2022-02-21T18:17:54.2Z;0,58;Accelerometro_SX
2022-02-21T18:18:33.2Z;1,05;Accelerometro_DX;2022-02-21T18:17:54.6Z;0,68;Accelerometro_SX
2022-02-21T18:18:33.6Z;1,05;Accelerometro_DX;2022-02-21T18:17:57.5Z;0,91;Accelerometro_SX
2022-02-21T18:18:34Z;1,05;Accelerometro_DX;2022-02-21T18:17:57.9Z;0,28;Accelerometro_SX
2022-02-21T18:18:34.5Z;1,04;Accelerometro_DX;2022-02-21T18:17:58.4Z;0,56;Accelerometro_SX
2022-02-21T18:18:35Z;1,06;Accelerometro_DX;2022-02-21T18:17:58.8Z;0,78;Accelerometro_SX
2022-02-21T18:18:38.5Z;1,05;Accelerometro_DX;2022-02-21T18:17:59.2Z;1,05;Accelerometro_SX
2022-02-21T18:18:38.9Z;1,05;Accelerometro_DX;2022-02-21T18:17:59.6Z;1,46;Accelerometro_SX
2022-02-21T18:18:42.5Z;1,05;Accelerometro_DX;2022-02-21T18:18:00.3Z;1,84;Accelerometro_SX
2022-02-21T18:18:46Z;1,05;Accelerometro_DX;2022-02-21T18:18:00.7Z;1,13;Accelerometro_SX
2022-02-21T18:18:47Z;1,02;Accelerometro_DX;2022-02-21T18:18:01.2Z;1,8;Accelerometro_SX
2022-02-21T18:18:47.7Z;1,02;Accelerometro_DX;2022-02-21T18:18:01.6Z;0,58;Accelerometro_SX
2022-02-21T18:18:55.2Z;1,22;Accelerometro_DX;2022-02-21T18:18:02.4Z;1,49;Accelerometro_SX
2022-02-21T18:18:55.8Z;2,47;Accelerometro_DX;2022-02-21T18:18:02.9Z;1,96;Accelerometro_SX
2022-02-21T18:18:56.2Z;1,78;Accelerometro_DX;2022-02-21T18:18:06Z;1,36;Accelerometro_SX
2022-02-21T18:19:03Z;8,59;Accelerometro_DX;2022-02-21T18:18:06.5Z;1,56;Accelerometro_SX
2022-02-21T18:19:05.5Z;8,59;Accelerometro_DX;2022-02-21T18:18:06.9Z;1,43;Accelerometro_SX
2022-02-21T18:19:05.6Z;13,22;Accelerometro_DX;2022-02-21T18:18:07.3Z;1,13;Accelerometro_SX
2022-02-21T18:19:06Z;8,06;Accelerometro_DX;2022-02-21T18:18:07.8Z;0,92;Accelerometro_SX
2022-02-21T18:19:06.5Z;2,18;Accelerometro_DX;2022-02-21T18:18:08.2Z;0,92;Accelerometro_SX
2022-02-21T18:19:09.5Z;3,83;Accelerometro_DX;2022-02-21T18:18:11.5Z;1,06;Accelerometro_SX
2022-02-21T18:19:10.3Z;3,46;Accelerometro_DX;2022-02-21T18:18:11.9Z;2,11;Accelerometro_SX
2022-02-21T18:19:10.8Z;2,81;Accelerometro_DX;2022-02-21T18:18:12.4Z;3,26;Accelerometro_SX
2022-02-21T18:19:11.2Z;2,55;Accelerometro_DX;2022-02-21T18:18:12.8Z;3;Accelerometro_SX
2022-02-21T18:19:11.6Z;3,33;Accelerometro_DX;2022-02-21T18:18:13.2Z;7,13;Accelerometro_SX
2022-02-21T18:19:12Z;4,56;Accelerometro_DX;2022-02-21T18:18:13.7Z;8,14;Accelerometro_SX
2022-02-21T18:19:12.5Z;5,66;Accelerometro_DX;2022-02-21T18:18:14.1Z;9,84;Accelerometro_SX
2022-02-21T18:19:12.9Z;4,99;Accelerometro_DX;2022-02-21T18:18:14.6Z;10,86;Accelerometro_SX
2022-02-21T18:19:19Z;4,72;Accelerometro_DX;2022-02-21T18:18:15Z;10,63;Accelerometro_SX
2022-02-21T18:19:19.5Z;5,29;Accelerometro_DX;2022-02-21T18:18:15.4Z;10,5;Accelerometro_SX
2022-02-21T18:19:23Z;5,42;Accelerometro_DX;2022-02-21T18:18:15.8Z;10,71;Accelerometro_SX
2022-02-21T18:19:23.4Z;4,58;Accelerometro_DX;2022-02-21T18:18:16.3Z;10,5;Accelerometro_SX
2022-02-21T18:19:23.8Z;4,62;Accelerometro_DX;2022-02-21T18:18:16.7Z;10,03;Accelerometro_SX
2022-02-21T18:19:24.2Z;4,69;Accelerometro_DX;2022-02-21T18:18:20Z;9,95;Accelerometro_SX
2022-02-21T18:19:24.7Z;4,85;Accelerometro_DX;2022-02-21T18:18:25.8Z;7,37;Accelerometro_SX
2022-02-21T18:19:28Z;5,03;Accelerometro_DX;2022-02-21T18:18:26.1Z;7,37;Accelerometro_SX
2022-02-21T18:19:28.5Z;4,93;Accelerometro_DX;2022-02-21T18:18:26.3Z;6,65;Accelerometro_SX
2022-02-21T18:19:28.9Z;5;Accelerometro_DX;2022-02-21T18:18:26.8Z;4,58;Accelerometro_SX
2022-02-21T18:19:29.3Z;5,05;Accelerometro_DX;2022-02-21T18:18:27.2Z;4,87;Accelerometro_SX
2022-02-21T18:19:32Z;5,06;Accelerometro_DX;2022-02-21T18:18:27.7Z;4,74;Accelerometro_SX
2022-02-21T18:19:32.6Z;5,55;Accelerometro_DX;2022-02-21T18:18:28.1Z;4,85;Accelerometro_SX
2022-02-21T18:19:33Z;4,48;Accelerometro_DX;2022-02-21T18:18:28.6Z;5,43;Accelerometro_SX
2022-02-21T18:19:33.4Z;4,69;Accelerometro_DX;2022-02-21T18:18:29.1Z;6,38;Accelerometro_SX
2022-02-21T18:19:33.9Z;4,64;Accelerometro_DX;2022-02-21T18:18:29.6Z;4,68;Accelerometro_SX
2022-02-21T18:19:34.3Z;4,83;Accelerometro_DX;2022-02-21T18:18:32.5Z;1,2;Accelerometro_SX
2022-02-21T18:19:34.7Z;4,6;Accelerometro_DX;2022-02-21T18:18:35.5Z;0,91;Accelerometro_SX
2022-02-21T18:19:35.1Z;5,3;Accelerometro_DX;2022-02-21T18:18:38.5Z;1,44;Accelerometro_SX
2022-02-21T18:19:35.5Z;4,63;Accelerometro_DX;2022-02-21T18:18:39Z;2,06;Accelerometro_SX
2022-02-21T18:19:38.5Z;4,34;Accelerometro_DX;2022-02-21T18:18:40Z;1,78;Accelerometro_SX
2022-02-21T18:19:38.9Z;5,61;Accelerometro_DX;2022-02-21T18:18:40.4Z;1,08;Accelerometro_SX
2022-02-21T18:19:45Z;4,78;Accelerometro_DX;2022-02-21T18:18:42.5Z;1,93;Accelerometro_SX
2022-02-21T18:19:45.5Z;5,8;Accelerometro_DX;2022-02-21T18:18:42.9Z;1,92;Accelerometro_SX
2022-02-21T18:19:48.5Z;5,55;Accelerometro_DX;2022-02-21T18:18:44.5Z;1,38;Accelerometro_SX
2022-02-21T18:20:02.6Z;5,16;Accelerometro_DX;2022-02-21T18:18:46.2Z;1,84;Accelerometro_SX
2022-02-21T18:20:02.8Z;5,19;Accelerometro_DX;2022-02-21T18:18:46.7Z;1,72;Accelerometro_SX
2022-02-21T18:20:08.5Z;5,19;Accelerometro_DX;2022-02-21T18:18:50Z;1,55;Accelerometro_SX
2022-02-21T18:20:08.9Z;5,33;Accelerometro_DX;2022-02-21T18:18:50.8Z;1,56;Accelerometro_SX
2022-02-21T18:20:10.3Z;5,43;Accelerometro_DX;2022-02-21T18:18:51.6Z;1,57;Accelerometro_SX
2022-02-21T18:20:13.5Z;5,23;Accelerometro_DX;2022-02-21T18:18:55Z;1,7;Accelerometro_SX
2022-02-21T18:20:14Z;5,9;Accelerometro_DX;2022-02-21T18:18:55.6Z;1,47;Accelerometro_SX
2022-02-21T18:20:14.8Z;6,03;Accelerometro_DX;2022-02-21T18:18:57.1Z;1,72;Accelerometro_SX
2022-02-21T18:20:15.3Z;5,51;Accelerometro_DX;2022-02-21T18:18:57.7Z;1,64;Accelerometro_SX
2022-02-21T18:20:21.1Z;5,74;Accelerometro_DX;2022-02-21T18:18:58.2Z;1,59;Accelerometro_SX
2022-02-21T18:20:23.1Z;5,74;Accelerometro_DX;2022-02-21T18:19:01.2Z;1,57;Accelerometro_SX
2022-02-21T18:20:24.2Z;4;Accelerometro_DX;2022-02-21T18:19:02.3Z;1,59;Accelerometro_SX
2022-02-21T18:20:27.5Z;4,28;Accelerometro_DX;2022-02-21T18:19:02.8Z;1,59;Accelerometro_SX
2022-02-21T18:20:27.9Z;4,37;Accelerometro_DX;2022-02-21T18:19:03.2Z;1,55;Accelerometro_SX
2022-02-21T18:20:31Z;4,4;Accelerometro_DX;2022-02-21T18:19:03.7Z;1,58;Accelerometro_SX
2022-02-21T18:20:34.5Z;4,42;Accelerometro_DX;2022-02-21T18:19:04.1Z;1,54;Accelerometro_SX
2022-02-21T18:20:34.9Z;4,42;Accelerometro_DX;2022-02-21T18:19:04.6Z;1,46;Accelerometro_SX
2022-02-21T18:20:35.4Z;4,42;Accelerometro_DX;2022-02-21T18:19:05Z;1,46;Accelerometro_SX
2022-02-21T18:20:40.9Z;4,42;Accelerometro_DX;2022-02-21T18:19:05.5Z;1,57;Accelerometro_SX
2022-02-21T18:20:41.3Z;4,42;Accelerometro_DX;2022-02-21T18:19:06Z;1,75;Accelerometro_SX
2022-02-21T18:20:42.3Z;4,42;Accelerometro_DX;2022-02-21T18:19:06.4Z;1,72;Accelerometro_SX
2022-02-21T18:20:42.7Z;4,42;Accelerometro_DX;2022-02-21T18:19:06.9Z;1,59;Accelerometro_SX
2022-02-21T18:20:43.1Z;4,42;Accelerometro_DX;2022-02-21T18:19:07.6Z;1,49;Accelerometro_SX
2022-02-21T18:20:46.5Z;4,42;Accelerometro_DX;2022-02-21T18:19:08Z;1,55;Accelerometro_SX
2022-02-21T18:20:49.5Z;6,08;Accelerometro_DX;2022-02-21T18:19:11Z;1,62;Accelerometro_SX
2022-02-21T18:20:50Z;19,58;Accelerometro_DX;2022-02-21T18:19:11.5Z;1,61;Accelerometro_SX
2022-02-21T18:20:50.4Z;19,66;Accelerometro_DX;2022-02-21T18:19:12.5Z;1,58;Accelerometro_SX
;;;2022-02-21T18:19:12.9Z;1,57;Accelerometro_SX
;;;2022-02-21T18:19:19.1Z;1,6;Accelerometro_SX
;;;2022-02-21T18:19:19.5Z;1,43;Accelerometro_SX
;;;2022-02-21T18:19:19.9Z;1,24;Accelerometro_SX
;;;2022-02-21T18:19:20.4Z;1,13;Accelerometro_SX
;;;2022-02-21T18:19:21.2Z;1,44;Accelerometro_SX
;;;2022-02-21T18:19:21.6Z;1,63;Accelerometro_SX
;;;2022-02-21T18:19:22Z;1,5;Accelerometro_SX
;;;2022-02-21T18:19:22.5Z;1,28;Accelerometro_SX
;;;2022-02-21T18:19:22.9Z;1,1;Accelerometro_SX
;;;2022-02-21T18:19:26Z;1,09;Accelerometro_SX
;;;2022-02-21T18:19:29Z;1,46;Accelerometro_SX
;;;2022-02-21T18:19:29.4Z;1,4;Accelerometro_SX
;;;2022-02-21T18:19:29.9Z;1,39;Accelerometro_SX
;;;2022-02-21T18:19:30.4Z;1,39;Accelerometro_SX
;;;2022-02-21T18:19:30.8Z;1,4;Accelerometro_SX
;;;2022-02-21T18:19:31.3Z;1,4;Accelerometro_SX
;;;2022-02-21T18:19:31.7Z;1,4;Accelerometro_SX
;;;2022-02-21T18:19:32.1Z;1,53;Accelerometro_SX
;;;2022-02-21T18:19:32.8Z;2,15;Accelerometro_SX
;;;2022-02-21T18:19:33.2Z;1,33;Accelerometro_SX
;;;2022-02-21T18:19:36.5Z;1,34;Accelerometro_SX
;;;2022-02-21T18:19:37Z;2,97;Accelerometro_SX
;;;2022-02-21T18:19:37.4Z;2,94;Accelerometro_SX
;;;2022-02-21T18:19:37.8Z;1,31;Accelerometro_SX
;;;2022-02-21T18:19:38.3Z;3,43;Accelerometro_SX
;;;2022-02-21T18:19:41.6Z;1,82;Accelerometro_SX
;;;2022-02-21T18:19:42.2Z;2,33;Accelerometro_SX
;;;2022-02-21T18:19:42.6Z;2,18;Accelerometro_SX
;;;2022-02-21T18:19:43.1Z;2,54;Accelerometro_SX
;;;2022-02-21T18:19:46.5Z;2,96;Accelerometro_SX
;;;2022-02-21T18:19:50Z;2,92;Accelerometro_SX
;;;2022-02-21T18:19:55.5Z;1,9;Accelerometro_SX
;;;2022-02-21T18:19:59Z;1,9;Accelerometro_SX
